8.5404,61.6321
8.5371,61.6329
8.5321,61.6388
8.5387,61.6396
8.5387,61.6413
8.5437,61.6454
8.5429,61.6471
8.5462,61.6504
8.5579,61.6504
8.5562,61.6538
8.5579,61.6563
8.5587,61.6646
8.5579,61.6671
8.5546,61.6663
8.5512,61.6696
8.5512,61.6729
8.5529,61.6746
8.5571,61.6746
8.5587,61.6796
8.5537,61.6838
8.5529,61.6879
8.5554,61.6904
8.5604,61.6913
8.5796,61.6921
8.5796,61.6963
8.5821,61.6988
8.5821,61.7013
8.5837,61.7021
8.5929,61.7013
8.6046,61.7021
8.6046,61.7038
8.6062,61.7046
8.6179,61.7046
8.6287,61.7079
8.6321,61.7063
8.6329,61.7071
8.6387,61.7063
8.6396,61.7046
8.6421,61.7038
8.6496,61.7038
8.6521,61.7029
8.6529,61.7013
8.6596,61.7021
8.6704,61.7004
8.6712,61.6988
8.6754,61.6988
8.6837,61.6946
8.6996,61.6954
8.7071,61.6938
8.7104,61.6946
8.7146,61.6929
8.7196,61.6929
8.7212,61.6904
8.7246,61.6896
8.7262,61.6896
8.7287,61.6929
8.7337,61.6946
8.7421,61.6938
8.7429,61.6954
8.7487,61.6954
8.7496,61.6938
8.7487,61.6921
8.7554,61.6929
8.7621,61.6921
8.7629,61.6938
8.7654,61.6938
8.7679,61.6921
8.7696,61.6929
8.7746,61.6921
8.7754,61.6904
8.7779,61.6896
8.7829,61.6896
8.7854,61.6913
8.7929,61.6896
8.8004,61.6904
8.8071,61.6896
8.8162,61.6929
8.8162,61.6988
8.8179,61.7004
8.8279,61.7021
8.8287,61.7054
8.8346,61.7038
8.8354,61.7054
8.8379,61.7054
8.8387,61.7079
8.8412,61.7088
8.8412,61.7104
8.8437,61.7121
8.8596,61.7146
8.8687,61.7121
8.8821,61.7129
8.8912,61.7221
8.8979,61.7221
8.9071,61.7254
8.9146,61.7263
8.9221,61.7238
8.9237,61.7263
8.9329,61.7279
8.9362,61.7321
8.9396,61.7313
8.9421,61.7321
8.9429,61.7304
8.9462,61.7304
8.9479,61.7321
8.9512,61.7313
8.9521,61.7329
8.9587,61.7321
8.9596,61.7338
8.9621,61.7329
8.9662,61.7338
8.9671,61.7321
8.9704,61.7321
8.9762,61.7254
8.9796,61.7263
8.9854,61.7254
8.9862,61.7279
8.9896,61.7296
8.9896,61.7313
8.9996,61.7346
9.0012,61.7371
9.0062,61.7354
9.0146,61.7363
9.0171,61.7388
9.0171,61.7421
9.0196,61.7446
9.0279,61.7446
9.0321,61.7471
9.0396,61.7454
9.0404,61.7463
9.0396,61.7496
9.0429,61.7513
9.0454,61.7546
9.0579,61.7563
9.0596,61.7588
9.0637,61.7596
9.0796,61.7563
9.0812,61.7571
9.0904,61.7563
9.0912,61.7588
9.0937,61.7596
9.0987,61.7654
9.1021,61.7654
9.1046,61.7679
9.1112,61.7671
9.1137,61.7704
9.1212,61.7696
9.1212,61.7713
9.1237,61.7729
9.1221,61.7746
9.1196,61.7738
9.1146,61.7746
9.1121,61.7771
9.1121,61.7788
9.1037,61.7804
9.1021,61.7821
9.0996,61.7821
9.0987,61.7838
9.0887,61.7838
9.0862,61.7863
9.0787,61.7871
9.0754,61.7904
9.0754,61.7921
9.0721,61.7929
9.0712,61.7946
9.0679,61.7946
9.0596,61.7979
9.0554,61.7979
9.0546,61.7996
9.0521,61.8004
9.0512,61.7996
9.0462,61.8004
9.0437,61.8029
9.0421,61.8113
9.0471,61.8121
9.0479,61.8163
9.0429,61.8204
9.0429,61.8221
9.0396,61.8221
9.0387,61.8238
9.0354,61.8246
9.0279,61.8246
9.0237,61.8313
9.0254,61.8346
9.0329,61.8371
9.0387,61.8363
9.0396,61.8346
9.0421,61.8338
9.0462,61.8338
9.0479,61.8363
9.0546,61.8354
9.0587,61.8346
9.0621,61.8313
9.0679,61.8313
9.0704,61.8296
9.0862,61.8304
9.0904,61.8313
9.0912,61.8329
9.0946,61.8329
9.0979,61.8304
9.1037,61.8313
9.1079,61.8296
9.1187,61.8288
9.1221,61.8321
9.1271,61.8304
9.1287,61.8329
9.1304,61.8329
9.1337,61.8313
9.1354,61.8279
9.1454,61.8271
9.1479,61.8254
9.1554,61.8246
9.1562,61.8271
9.1696,61.8271
9.1746,61.8254
9.1754,61.8246
9.1746,61.8229
9.1787,61.8188
9.1912,61.8179
9.1896,61.8129
9.1937,61.8088
9.2004,61.8088
9.2012,61.8054
9.2029,61.8054
9.2037,61.8071
9.2204,61.8096
9.2262,61.8038
9.2254,61.7996
9.2271,61.7988
9.2271,61.7971
9.2346,61.7979
9.2379,61.7971
9.2387,61.7954
9.2487,61.7963
9.2521,61.7921
9.2546,61.7921
9.2571,61.7888
9.2662,61.7879
9.2671,61.7829
9.2729,61.7813
9.2746,61.7796
9.2846,61.7804
9.2862,61.7821
9.3029,61.7813
9.3071,61.7796
9.3079,61.7779
9.3204,61.7788
9.3229,61.7804
9.3254,61.7796
9.3262,61.7779
9.3346,61.7788
9.3362,61.7763
9.3404,61.7754
9.3421,61.7729
9.3437,61.7721
9.3471,61.7729
9.3479,61.7713
9.3504,61.7713
9.3521,61.7696
9.3621,61.7704
9.3637,61.7679
9.3746,61.7671
9.3771,61.7646
9.3812,61.7638
9.3837,61.7596
9.3887,61.7579
9.3896,61.7563
9.3937,61.7563
9.3954,61.7529
9.3979,61.7513
9.3979,61.7496
9.3996,61.7496
9.4029,61.7463
9.4146,61.7454
9.4187,61.7429
9.4354,61.7404
9.4396,61.7388
9.4412,61.7354
9.4437,61.7338
9.4396,61.7296
9.4396,61.7279
9.4321,61.7213
9.4321,61.7196
9.4246,61.7129
9.4262,61.7113
9.4254,61.7104
9.4262,61.7079
9.3987,61.6813
9.3987,61.6796
9.3954,61.6763
9.3962,61.6729
9.3929,61.6696
9.4012,61.6621
9.4029,61.6588
9.3996,61.6579
9.3996,61.6563
9.3979,61.6563
9.3962,61.6538
9.3929,61.6571
9.3887,61.6571
9.3846,61.6538
9.3821,61.6538
9.3829,61.6513
9.3796,61.6488
9.3804,61.6463
9.3762,61.6421
9.3637,61.6404
9.3496,61.6263
9.3604,61.6154
9.3596,61.6146
9.3612,61.6129
9.3604,61.6113
9.3637,61.6071
9.3637,61.6038
9.3612,61.5979
9.3621,61.5963
9.3596,61.5938
9.3629,61.5921
9.3646,61.5896
9.3662,61.5896
9.3696,61.5854
9.3704,61.5863
9.3737,61.5854
9.3771,61.5829
9.3746,61.5796
9.3712,61.5788
9.3687,61.5763
9.3696,61.5696
9.3646,61.5679
9.3646,61.5638
9.3662,61.5629
9.3637,61.5563
9.3646,61.5538
9.3579,61.5538
9.3571,61.5479
9.3421,61.5463
9.3312,61.5471
9.3296,61.5496
9.3229,61.5504
9.3196,61.5471
9.3112,61.5563
9.3079,61.5563
9.3054,61.5596
9.2996,61.5588
9.2987,61.5571
9.2954,61.5563
9.2896,61.5571
9.2887,61.5588
9.2837,61.5588
9.2804,61.5554
9.2804,61.5529
9.2787,61.5513
9.2754,61.5521
9.2721,61.5504
9.2712,61.5529
9.2662,61.5521
9.2646,61.5538
9.2554,61.5546
9.2546,61.5571
9.2446,61.5563
9.2429,61.5596
9.2396,61.5596
9.2387,61.5579
9.2362,61.5588
9.2337,61.5579
9.2304,61.5613
9.2287,61.5604
9.2271,61.5621
9.2162,61.5646
9.2121,61.5679
9.2104,61.5679
9.2096,61.5663
9.2054,61.5671
9.2046,61.5654
9.2021,61.5654
9.1996,61.5671
9.1921,61.5663
9.1912,61.5679
9.1871,61.5679
9.1837,61.5696
9.1821,61.5688
9.1804,61.5704
9.1712,61.5721
9.1654,61.5771
9.1621,61.5771
9.1621,61.5788
9.1596,61.5813
9.1562,61.5829
9.1562,61.5854
9.1504,61.5854
9.1496,61.5871
9.1471,61.5863
9.1437,61.5879
9.1421,61.5879
9.1421,61.5863
9.1379,61.5829
9.1379,61.5804
9.1354,61.5804
9.1346,61.5779
9.1212,61.5646
9.1187,61.5638
9.1179,61.5654
9.1121,61.5679
9.0979,61.5704
9.0921,61.5754
9.0829,61.5779
9.0746,61.5779
9.0696,61.5813
9.0704,61.5829
9.0587,61.5846
9.0562,61.5863
9.0479,61.5771
9.0396,61.5779
9.0379,61.5763
9.0379,61.5738
9.0321,61.5688
9.0321,61.5671
9.0287,61.5671
9.0187,61.5571
9.0179,61.5529
9.0096,61.5454
9.0087,61.5421
9.0062,61.5396
8.9996,61.5388
8.9937,61.5396
8.9904,61.5363
8.9921,61.5296
8.9946,61.5279
8.9954,61.5229
8.9879,61.5229
8.9854,61.5213
8.9779,61.5204
8.9721,61.5138
8.9612,61.5113
8.9587,61.5079
8.9571,61.5079
8.9546,61.5104
8.9546,61.5121
8.9429,61.5154
8.9354,61.5071
8.9246,61.5063
8.9229,61.5079
8.9204,61.5071
8.9196,61.5054
8.9154,61.5054
8.9121,61.5013
8.9079,61.5013
8.9054,61.4963
8.9121,61.4938
8.9179,61.4938
8.9221,61.4913
8.9204,61.4896
8.9212,61.4879
8.9187,61.4863
8.9204,61.4829
8.9162,61.4796
8.9179,61.4779
8.9171,61.4763
8.9179,61.4738
8.9162,61.4721
8.9221,61.4663
8.9187,61.4654
8.9171,61.4629
8.9104,61.4613
8.9112,61.4588
8.9104,61.4554
8.9062,61.4554
8.9054,61.4571
8.9037,61.4571
8.9021,61.4546
8.8996,61.4546
8.8979,61.4563
8.8879,61.4563
8.8871,61.4546
8.8821,61.4546
8.8762,61.4604
8.8679,61.4604
8.8621,61.4638
8.8596,61.4638
8.8546,61.4579
8.8487,61.4579
8.8479,61.4596
8.8437,61.4596
8.8412,61.4613
8.8362,61.4604
8.8321,61.4613
8.8329,61.4588
8.8362,61.4571
8.8362,61.4538
8.8379,61.4529
8.8371,61.4488
8.8329,61.4488
8.8304,61.4479
8.8287,61.4454
8.8246,61.4446
8.8204,61.4396
8.8146,61.4371
8.8129,61.4338
8.8037,61.4263
8.8037,61.4213
8.8054,61.4204
8.8046,61.4154
8.8204,61.3996
8.8229,61.3988
8.8121,61.3888
8.8029,61.3904
8.8004,61.3896
8.7996,61.3854
8.7962,61.3846
8.7879,61.3854
8.7854,61.3838
8.7821,61.3838
8.7804,61.3863
8.7679,61.3879
8.7637,61.3879
8.7621,61.3863
8.7554,61.3863
8.7504,61.3921
8.7429,61.3896
8.7404,61.3871
8.7296,61.3888
8.7204,61.3863
8.7162,61.3871
8.7162,61.3888
8.7096,61.3954
8.6987,61.3954
8.6946,61.3913
8.6746,61.3888
8.6662,61.3904
8.6604,61.3963
8.6562,61.3954
8.6512,61.3913
8.6479,61.3913
8.6446,61.3879
8.6354,61.3871
8.6321,61.3888
8.6279,61.3888
8.6262,61.3904
8.6229,61.3904
8.6204,61.3929
8.6171,61.3913
8.6071,61.3921
8.5971,61.3971
8.5962,61.3996
8.5987,61.4013
8.5987,61.4054
8.5937,61.4096
8.5971,61.4129
8.5971,61.4146
8.5946,61.4171
8.5796,61.4163
8.5771,61.4179
8.5679,61.4196
8.5646,61.4213
8.5621,61.4246
8.5537,61.4254
8.5487,61.4254
8.5404,61.4171
8.5404,61.4146
8.5354,61.4096
8.5362,61.4071
8.5346,61.4063
8.5346,61.4038
8.5246,61.4004
8.5104,61.4038
8.5087,61.4021
8.5054,61.4021
8.5046,61.4004
8.5004,61.3996
8.4979,61.3963
8.4962,61.3971
8.4896,61.3963
8.4887,61.3988
8.4796,61.4004
8.4787,61.4021
8.4771,61.4004
8.4687,61.3996
8.4654,61.3971
8.4487,61.3979
8.4462,61.4013
8.4429,61.4013
8.4412,61.4029
8.4362,61.4021
8.4304,61.4038
8.4271,61.4021
8.4254,61.4029
8.4221,61.4021
8.4154,61.4096
8.4087,61.4104
8.4087,61.4138
8.4071,61.4154
8.4096,61.4179
8.4071,61.4179
8.4062,61.4196
8.4029,61.4188
8.4012,61.4204
8.3912,61.4204
8.3879,61.4238
8.3829,61.4246
8.3771,61.4238
8.3671,61.4271
8.3554,61.4271
8.3529,61.4254
8.3454,61.4263
8.3429,61.4288
8.3421,61.4321
8.3379,61.4363
8.3337,61.4371
8.3312,61.4404
8.3296,61.4396
8.3254,61.4404
8.3287,61.4446
8.3254,61.4471
8.3246,61.4504
8.3196,61.4513
8.3212,61.4529
8.3204,61.4579
8.3262,61.4629
8.3254,61.4646
8.3154,61.4663
8.3137,61.4671
8.3137,61.4688
8.3062,61.4679
8.2962,61.4704
8.2962,61.4721
8.3029,61.4788
8.3021,61.4804
8.3037,61.4813
8.3037,61.4829
8.2962,61.4904
8.2896,61.4896
8.2887,61.4913
8.2837,61.4921
8.2746,61.4913
8.2687,61.4888
8.2629,61.4896
8.2621,61.4913
8.2721,61.5021
8.2637,61.5029
8.2571,61.5063
8.2587,61.5088
8.2562,61.5113
8.2504,61.5129
8.2512,61.5146
8.2554,61.5154
8.2571,61.5171
8.2579,61.5204
8.2621,61.5213
8.2587,61.5321
8.2604,61.5338
8.2662,61.5346
8.2796,61.5346
8.2879,61.5329
